ID,gre,mesoregiao,tipoEscola,serie,sexo,idade,afTL,diasAFMV,afmvH,afmvMin,tvSemH,tvSemMin,tvFdsH,tvFdsMin,mediaTV_sem,media_sed_tv,pcSemH,pcSemMin,pcFdsH,pcFdsMin,mediaPC_sem,media_sed_pc,vgSemH,vgSemMin,vgFdsH,vgFdsMin,mediaVG_sem,media_sed_vg,sptSemH,sptSemMin,sptFdsH,sptFdsMin,mediaSPT_sem,media_sed_spt,massa,estatura
3009,1,1,5,2,1,17,1,4,1,20,4,30,9,0,5.79,1,5,30,0,0,3.93,1,0,0,0,0,0.00,2,1,30,1,30,1.50,2,37.1,158.0
3010,1,1,5,2,2,16,1,6,3,0,0,30,12,0,3.79,1,0,15,0,0,0.18,2,0,0,0,0,0.00,2,15,0,20,0,16.43,1,58.3,162.6
3011,1,1,5,2,1,16,1,5,2,0,1,0,1,0,1.00,2,2,0,2,0,2.00,2,1,0,3,0,1.57,2,6,0,6,0,6.00,1,63.1,169.0
3012,1,1,5,2,2,16,1,2,0,55,0,0,5,0,1.43,2,6,0,10,0,7.14,1,0,0,0,0,0.00,2,6,0,12,0,7.71,1,44.0,160.5
3013,1,1,5,2,1,17,1,3,1,0,0,0,0,0,0.00,2,3,0,24,0,9.00,1,2,0,20,0,7.14,1,24,0,24,0,24.00,1,67.5,170.0
3014,1,1,5,2,2,17,1,2,1,40,2,30,7,0,3.79,1,5,0,0,0,3.57,1,0,0,0,0,0.00,2,7,0,12,0,8.43,1,49.8,156.0
3015,1,1,5,2,2,16,1,4,1,0,2,30,4,0,2.93,1,2,0,0,0,1.43,2,0,0,0,0,0.00,2,12,0,15,0,12.86,1,61.1,173.3
3016,1,1,5,2,1,16,1,6,1,0,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,5,0,16,0,8.14,1,51.3,150.6
3017,1,1,5,2,2,16,1,3,1,0,0,20,2,0,0.81,2,0,0,0,42,0.20,2,0,0,0,0,0.00,2,12,0,12,0,12.00,1,72.0,167.3
3018,1,1,5,2,2,16,2,2,1,30,1,0,2,0,1.29,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,12,0,12,0,12.00,1,43.4,164.2
3019,2,1,4,2,1,18,1,5,3,10,1,20,6,10,2.71,1,0,0,0,0,0.00,2,5,0,3,5,4.45,1,10,30,15,0,11.79,1,56.5,174.1
3020,2,1,4,2,2,16,1,4,2,0,1,0,3,0,1.57,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,5,0,6,0,5.29,1,52.5,161.6
3021,2,1,4,2,2,18,1,4,1,0,3,0,1,0,2.43,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,20,0,22,0,20.57,1,61.9,164.5
3022,2,1,4,2,2,17,2,1,0,20,1,30,3,0,1.93,2,10,30,14,40,11.69,1,0,0,0,0,0.00,2,5,0,4,40,4.90,1,41.1,155.1
3023,2,1,4,2,2,18,2,2,0,30,1,0,0,30,0.86,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,1,0,2,0,1.29,2,39.9,144.5
3024,2,1,4,2,2,16,1,6,1,0,2,40,1,30,2.33,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,19,0,18,0,18.71,1,58.2,167.9
3025,2,1,4,2,2,17,1,3,0,30,4,0,1,0,3.14,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,5,0,5,0,5.00,1,52.0,163.6
3026,2,1,4,2,2,17,2,3,1,30,0,0,3,0,0.86,2,3,0,3,0,3.00,1,0,0,0,0,0.00,2,3,0,14,0,6.14,1,52.2,162.3
3027,2,1,4,2,2,17,1,5,1,0,2,0,0,30,1.57,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,24,0,24,0,24.00,1,40.4,150.5
3028,2,1,4,2,2,16,2,6,0,30,0,0,0,0,0.00,2,3,0,3,0,3.00,1,0,0,0,0,0.00,2,3,0,2,0,2.71,1,61.1,168.5
3029,2,1,4,2,2,18,2,1,1,0,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,10,0,7,0,9.14,1,63.2,159.7
3030,2,1,4,2,1,16,2,6,1,0,0,0,1,30,0.43,2,6,0,8,0,6.57,1,0,0,2,0,0.57,2,12,0,15,0,12.86,1,63.0,185.6
3031,2,1,4,2,1,17,1,6,3,30,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,10,0,8,0,9.43,1,53.7,176.7
3032,2,1,4,2,1,16,1,1,0,30,0,0,2,0,0.57,2,4,0,8,0,5.14,1,2,0,3,0,2.29,1,1,0,8,0,3.00,1,59.7,175.5
3033,2,1,4,2,2,16,2,1,0,0,6,0,5,0,5.71,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,18,0,18,0,18.00,1,45.1,159.0
3034,2,1,4,2,1,17,2,3,1,0,2,0,1,0,1.71,2,0,30,0,0,0.36,2,0,0,0,0,0.00,2,15,0,18,0,15.86,1,49.0,175.3
3035,2,1,4,2,2,15,2,2,1,0,1,0,0,30,0.86,2,5,0,4,0,4.71,1,0,0,0,0,0.00,2,2,0,1,0,1.71,2,49.8,163.0
3036,2,1,4,2,2,17,2,2,1,0,3,30,5,10,3.98,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,24,0,24,0,24.00,1,48.0,168.8
3037,2,1,4,2,2,17,2,1,0,0,3,0,5,0,3.57,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,45.2,159.5
3038,9,3,1,2,,18,2,1,0,0,2,30,0,0,1.79,2,2,30,4,0,2.93,1,0,0,0,0,0.00,2,3,0,6,0,3.86,1,55.8,156.5
3039,9,3,1,2,1,16,1,5,0,20,2,0,10,0,4.29,1,0,0,0,0,0.00,2,7,0,5,0,6.43,1,3,0,8,0,4.43,1,84.7,173.0
3040,9,3,1,2,1,16,1,4,1,30,0,0,1,0,0.29,2,3,30,8,0,4.79,1,3,0,8,0,4.43,1,22,0,9,0,18.29,1,65.6,186.8
3041,9,3,1,2,2,17,2,2,1,30,0,0,0,0,0.00,2,1,30,2,0,1.64,2,0,0,0,0,0.00,2,10,0,15,0,11.43,1,,
3042,9,3,1,2,1,15,1,,1,0,1,30,1,0,1.36,2,0,30,0,0,0.36,2,0,0,3,0,0.86,2,4,30,9,0,5.79,1,70.3,179.2
3043,9,3,1,2,1,16,1,8,2,0,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,4,0,6,0,4.57,1,55.3,160.5
3044,9,3,1,2,1,18,1,7,3,30,1,0,3,0,1.57,2,0,30,1,0,0.64,2,0,30,1,0,0.64,2,0,0,4,0,1.14,2,76.1,183.1
3045,9,3,1,2,1,16,1,1,0,0,10,0,0,0,7.14,1,9,0,24,0,13.29,1,0,0,0,0,0.00,2,5,0,10,0,6.43,1,45.6,156.8
3046,9,3,1,2,1,16,1,4,1,0,0,30,2,0,0.93,2,4,0,3,0,3.71,1,0,0,0,0,0.00,2,3,0,1,30,2.57,1,61.2,182.5
3047,9,3,1,2,1,17,1,7,2,30,0,0,0,10,0.05,2,0,0,10,0,2.86,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,57.9,167.4
3048,9,3,1,2,2,17,2,6,0,30,2,0,1,0,1.71,2,2,0,3,0,2.29,1,0,0,0,0,0.00,2,6,0,10,0,7.14,1,79.4,154.4
3049,9,3,1,2,2,16,2,7,0,30,0,40,4,0,1.62,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,6,0,10,30,7.29,1,70.9,154.4
3050,9,3,1,2,2,16,1,6,1,30,2,0,0,0,1.43,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,4,0,8,0,5.14,1,74.3,172.2
3051,9,3,1,2,2,16,1,6,1,30,0,0,0,30,0.14,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,5,0,6,30,5.43,1,69.5,155.6
3052,9,3,1,2,2,17,1,1,0,0,0,0,1,0,0.29,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,10,0,15,0,11.43,1,53.0,165.3
3053,9,3,1,2,2,16,2,6,1,0,2,0,0,30,1.57,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,4,0,5,0,4.29,1,55.8,162.5
3054,9,3,1,2,2,16,2,1,0,0,5,0,0,30,3.71,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,24,0,0,0,17.14,1,49.8,164.6
3055,9,3,1,2,2,16,2,1,0,0,2,0,1,0,1.71,2,1,20,1,0,1.24,2,0,0,0,0,0.00,2,7,0,15,0,9.29,1,47.0,164.9
3056,9,3,1,2,2,17,1,4,3,30,2,0,0,30,1.57,2,4,0,7,0,4.86,1,0,0,0,0,0.00,2,18,0,4,0,14.00,1,63.0,152.6
3057,9,3,1,2,2,16,2,1,0,0,10,0,0,0,7.14,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,65.3,165.5
3058,9,3,1,2,2,16,1,6,1,30,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,10,0,15,0,11.43,1,55.2,162.2
3059,9,3,1,2,1,18,1,2,1,0,2,30,3,0,2.64,1,0,0,1,0,0.29,2,0,0,1,0,0.29,2,5,30,6,0,5.64,1,60.6,180.4
3060,9,3,1,2,1,16,1,2,2,30,0,0,0,0,0.00,2,5,30,2,0,4.50,1,0,0,0,0,0.00,2,3,0,3,0,3.00,1,62.4,178.6
3061,9,3,1,2,1,16,1,2,1,0,2,0,4,0,2.57,1,0,0,1,0,0.29,2,0,0,0,0,0.00,2,6,0,7,0,6.29,1,71.9,171.0
3062,9,3,1,2,1,16,1,8,1,0,4,0,1,0,3.14,1,2,0,0,30,1.57,2,0,0,0,0,0.00,2,4,0,8,0,5.14,1,47.4,170.0
3063,9,3,2,1,2,16,1,,0,20,0,30,1,0,0.64,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,4,0,4,0,4.00,1,49.6,158.0
3064,9,3,2,1,2,15,2,6,1,40,3,0,0,30,2.29,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,1,30,24,0,7.93,1,39.2,151.4
3065,9,3,2,1,2,15,2,6,0,10,0,10,0,30,0.26,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,10,10,11,0,10.40,1,61.0,166.7
3066,9,3,2,1,2,16,2,6,0,20,3,0,6,0,3.86,1,0,0,0,0,0.00,2,0,10,0,20,0.21,2,10,0,12,0,10.57,1,54.8,163.6
3067,9,3,2,1,2,16,1,6,1,30,0,50,0,0,0.60,2,0,20,0,0,0.24,2,0,0,0,0,0.00,2,10,0,0,40,7.33,1,64.5,159.1
3068,9,3,2,1,2,16,1,6,1,20,0,30,0,0,0.36,2,0,30,0,0,0.36,2,0,0,0,0,0.00,2,10,0,2,0,7.71,1,55.8,157.0
3069,9,3,2,1,1,15,1,6,1,0,5,0,0,40,3.76,1,0,0,0,0,0.00,2,3,0,1,0,2.43,1,7,0,10,0,7.86,1,50.3,170.1
3070,9,3,2,1,1,16,2,7,1,20,1,0,3,0,1.57,2,1,0,7,0,2.71,1,1,0,1,0,1.00,2,8,0,2,0,6.29,1,102.7,174.6
3072,9,3,2,1,1,16,2,5,1,30,1,30,0,40,1.26,2,1,30,0,0,1.07,2,0,0,0,0,0.00,2,0,30,1,10,0.69,2,53.9,173.9
3073,9,3,2,1,1,15,1,3,2,30,0,0,0,0,0.00,2,5,0,0,0,3.57,1,0,0,0,0,0.00,2,5,0,5,0,5.00,1,58.4,168.2
3074,9,3,2,1,1,16,1,6,1,30,3,0,0,0,2.14,1,0,0,1,0,0.29,2,0,0,0,0,0.00,2,10,0,5,0,8.57,1,67.2,171.7
3075,9,3,2,1,1,16,1,,3,0,0,30,0,30,0.50,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,7,0,1,0,5.29,1,59.7,160.5
3076,9,3,2,1,1,16,2,7,1,0,1,0,5,0,2.14,1,0,30,0,0,0.36,2,0,0,0,0,0.00,2,1,0,3,0,1.57,2,50.8,170.1
3077,9,3,2,1,1,15,1,4,1,30,0,30,0,30,0.50,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,24,0,24,0,24.00,1,65.1,188.4
3078,9,3,2,1,1,16,2,6,0,30,0,0,2,0,0.57,2,1,0,5,0,2.14,1,1,30,2,0,1.64,2,10,0,6,0,8.86,1,65.1,175.4
3079,9,3,3,1,2,19,1,4,1,0,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,6,0,2,0,4.86,1,56.4,156.0
3080,9,3,3,1,2,17,2,1,0,0,0,0,0,0,0.00,2,7,0,0,0,5.00,1,0,0,0,0,0.00,2,10,0,10,0,10.00,1,75.1,162.7
3081,9,3,3,1,2,18,2,8,1,0,0,30,2,0,0.93,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,30,2,0,0.93,2,59.2,150.8
3083,9,3,3,1,2,16,2,1,0,0,3,0,1,0,2.43,1,1,0,4,0,1.86,2,0,0,0,0,0.00,2,8,0,10,0,8.57,1,70.8,161.1
3084,9,3,3,1,2,18,1,8,0,30,1,0,0,0,0.71,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,10,0,16,0,11.71,1,45.5,151.5
3085,9,3,3,1,2,17,1,6,1,50,1,0,0,0,0.71,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,16,0,16,0,16.00,1,57.7,157.8
3086,9,3,3,1,2,17,2,1,0,0,0,15,0,0,0.18,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,14,0,2,0,10.57,1,46.8,150.0
3087,9,3,3,1,2,17,1,5,0,50,4,0,2,0,3.43,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,10,0,5,0,8.57,1,48.7,156.1
3088,9,3,3,1,2,17,1,6,2,0,2,0,4,0,2.57,1,1,30,0,30,1.21,2,0,0,0,0,0.00,2,4,0,8,0,5.14,1,45.8,155.0
3089,9,3,3,1,1,16,1,8,1,30,3,0,0,30,2.29,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,7,30,10,0,8.21,1,65.6,174.1
3092,9,3,3,1,1,17,1,8,3,0,0,0,1,0,0.29,2,1,0,0,0,0.71,2,0,20,2,30,0.95,2,3,0,1,20,2.52,1,97.0,171.0
3094,9,3,3,1,1,19,2,1,0,0,1,0,1,0,1.00,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,8,0,8,0,8.00,1,65.3,175.8
3095,9,3,1,2,2,17,1,4,0,30,3,30,1,0,2.79,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,64.2,166.4
3096,9,3,1,2,2,17,1,4,1,30,1,30,0,0,1.07,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,7,0,7,0,7.00,1,60.3,158.0
3097,9,3,1,2,2,16,1,5,1,20,0,30,0,0,0.36,2,0,0,0,30,0.14,2,0,30,0,0,0.36,2,10,0,12,0,10.57,1,61.5,158.2
3098,9,3,1,2,2,16,1,4,0,30,1,30,0,30,1.21,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,30,0,30,0.50,2,78.9,169.5
3099,9,3,1,2,2,16,2,1,0,0,4,0,2,0,3.43,1,4,0,1,30,3.29,1,0,0,0,0,0.00,2,16,0,10,0,14.29,1,56.5,160.2
3100,9,3,1,2,2,16,1,3,0,40,3,0,4,0,3.29,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,30,2,0,0.93,2,66.2,160.6
3101,9,3,1,2,2,18,2,1,0,0,2,50,1,30,2.45,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,3,0,3,0,3.00,1,49.0,159.1
3102,9,3,1,2,2,17,1,7,0,30,2,0,4,0,2.57,1,0,0,0,0,0.00,2,1,0,0,0,0.71,2,2,0,8,0,3.71,1,46.4,157.8
3103,9,3,1,2,2,17,1,5,2,30,1,30,0,0,1.07,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,10,0,13,0,10.86,1,48.0,157.2
3104,9,3,1,2,2,16,2,1,0,0,2,30,1,30,2.21,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,10,0,12,30,10.71,1,42.3,166.6
3105,9,3,1,2,2,18,1,3,0,40,0,0,0,30,0.14,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,53.9,164.7
3106,9,3,1,2,2,17,2,1,0,0,1,0,0,30,0.86,2,0,40,0,30,0.62,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,61.2,158.9
3107,9,3,1,2,2,16,2,2,0,30,0,30,1,0,0.64,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,14,0,5,0,11.43,1,51.6,157.3
3108,9,3,1,2,2,18,1,4,1,30,2,0,4,0,2.57,1,5,0,7,0,5.57,1,0,0,0,0,0.00,2,5,0,12,0,7.00,1,102.7,159.2
3109,9,3,1,2,2,16,1,4,2,15,1,30,2,0,1.64,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,2,30,4,0,2.93,1,43.2,163.1
3110,9,3,1,2,2,16,1,4,0,40,0,0,0,30,0.14,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,48.1,168.0
3111,9,3,1,2,2,17,2,1,0,0,10,0,10,0,10.00,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,10,0,20,0,12.86,1,59.9,164.5
3112,9,3,1,2,1,16,1,5,2,0,2,0,2,0,2.00,2,1,0,0,30,0.86,2,1,30,2,0,1.64,2,6,0,8,0,6.57,1,51.4,167.1
3113,9,3,1,2,1,16,1,3,1,0,0,30,0,30,0.50,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,10,0,12,0,10.57,1,92.1,184.4
3114,9,3,1,2,1,17,1,3,3,30,0,0,0,0,0.00,2,13,0,2,0,9.86,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,90.0,177.3
3115,9,3,1,2,1,16,1,7,2,0,1,30,2,0,1.64,2,1,0,1,0,1.00,2,0,0,0,0,0.00,2,7,0,7,0,7.00,1,53.4,177.2
3116,9,3,1,2,1,16,1,5,2,0,1,30,1,30,1.50,2,1,0,1,0,1.00,2,0,0,3,0,0.86,2,6,0,7,0,6.29,1,59.0,175.6
3118,9,3,1,2,1,17,1,6,1,30,1,0,4,0,1.86,2,0,0,0,0,0.00,2,0,30,2,0,0.93,2,5,0,6,0,5.29,1,61.2,171.1
3119,9,3,1,2,1,17,1,6,1,20,0,0,0,0,0.00,2,2,30,5,0,3.21,1,0,0,0,0,0.00,2,0,30,10,0,3.21,1,91.6,176.4
3120,9,3,1,2,1,17,2,1,0,0,2,30,0,0,1.79,2,5,30,2,30,4.64,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,48.6,173.1
3121,9,3,1,2,1,17,1,4,1,30,8,30,9,45,8.86,1,2,0,3,30,2.43,1,0,0,0,0,0.00,2,1,30,2,30,1.79,2,63.7,175.7
3122,9,3,1,2,1,16,1,4,1,0,7,0,6,0,6.71,1,5,10,8,0,5.98,1,3,0,1,30,2.57,1,5,30,3,0,4.79,1,88.7,173.5
3123,9,3,1,2,1,16,1,6,1,40,2,30,0,30,1.93,2,0,50,1,0,0.88,2,3,6,6,30,4.07,1,1,0,2,0,1.29,2,52.1,168.1
3124,9,3,3,2,1,18,1,4,2,30,2,0,3,0,2.29,1,3,30,15,0,6.79,1,0,0,0,0,0.00,2,0,0,1,0,0.29,2,64.7,176.0
3125,9,3,3,2,1,16,1,5,1,30,0,30,3,0,1.21,2,0,20,0,0,0.24,2,0,0,0,0,0.00,2,12,0,15,0,12.86,1,91.0,171.0
3126,9,3,3,2,1,18,1,7,2,0,0,20,2,0,0.81,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,3,0,6,0,3.86,1,64.4,165.9
3127,9,3,3,2,1,16,1,2,2,0,0,20,0,20,0.33,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,1,0,2,0,1.29,2,64.3,175.6
3128,9,3,3,2,1,19,1,6,1,30,1,0,1,0,1.00,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,15,0,10,0,13.57,1,83.0,176.6
3129,9,3,3,2,1,18,1,8,2,0,3,0,4,0,3.29,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,10,0,12,0,10.57,1,73.8,183.0
3130,9,3,3,2,1,17,1,7,2,30,0,20,0,0,0.24,2,1,0,0,0,0.71,2,0,0,0,0,0.00,2,0,0,3,0,0.86,2,55.6,164.7
3131,9,3,3,2,1,17,2,6,1,30,1,0,1,0,1.00,2,0,45,2,0,1.11,2,0,30,10,0,3.21,1,12,0,12,0,12.00,1,70.3,168.0
3132,9,3,3,2,1,17,1,4,3,0,2,30,3,0,2.64,1,0,30,1,0,0.64,2,0,0,0,0,0.00,2,12,0,13,0,12.29,1,60.5,174.0
3133,9,3,3,2,1,19,1,8,1,0,2,30,6,0,3.50,1,0,0,0,59,0.28,2,1,0,8,0,3.00,1,4,0,10,0,5.71,1,58.5,174.2
3134,9,3,3,2,1,17,1,7,1,30,0,40,1,0,0.76,2,0,0,0,0,0.00,2,0,40,0,40,0.67,2,8,0,9,0,8.29,1,84.1,179.0
3135,9,3,3,2,1,18,2,1,0,5,2,0,1,0,1.71,2,0,0,0,0,0.00,2,0,30,0,0,0.36,2,10,0,1,0,7.43,1,75.0,167.3
3136,9,3,3,2,2,19,2,1,0,0,2,0,4,0,2.57,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,8,0,5,30,7.29,1,34.9,150.1
3137,9,3,3,2,2,17,1,8,1,30,0,30,1,0,0.64,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,12,0,16,0,13.14,1,49.1,147.2
3138,9,3,3,2,2,17,2,7,0,0,4,1,3,0,3.73,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,10,0,9,0,9.71,1,44.0,148.1
3139,9,3,3,2,2,18,1,,,,1,4,0,0,0.76,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,15,50,20,0,17.02,1,70.1,164.8
3141,9,3,3,2,2,17,2,1,0,0,3,0,0,0,2.14,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,4,0,8,0,5.14,1,50.5,157.5
3142,9,3,3,2,2,18,1,6,1,0,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,30,0.14,2,49.1,156.4
3143,9,3,3,2,2,18,1,8,1,20,0,0,2,50,0.81,2,1,0,3,0,1.57,2,0,0,0,0,0.00,2,15,0,16,0,15.29,1,82.6,166.4
3144,9,3,3,2,2,17,1,6,1,30,3,0,2,0,2.71,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,8,0,13,0,9.43,1,51.0,146.9
3145,9,3,3,2,2,18,1,8,0,0,0,30,1,30,0.79,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,12,0,12,0,12.00,1,55.6,148.8
3146,9,3,3,2,2,19,2,8,0,0,3,20,1,30,2.81,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,24,0,24,0,24.00,1,54.9,167.0
3147,8,3,3,1,1,16,1,7,1,30,0,30,0,30,0.50,2,0,45,0,30,0.68,2,1,0,2,0,1.29,2,3,30,4,0,3.64,1,63.0,169.9
3148,8,3,3,1,1,16,1,7,1,0,0,30,0,0,0.36,2,1,0,2,0,1.29,2,1,0,2,0,1.29,2,3,0,5,0,3.57,1,60.9,160.4
3150,8,3,3,1,2,15,1,4,2,30,0,20,0,0,0.24,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,4,30,0,5,3.24,1,94.3,166.0
3154,8,3,3,1,2,18,2,3,2,30,13,30,30,30,18.36,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,12,0,12,0,12.00,1,53.6,165.2
3155,8,3,3,1,2,15,2,2,0,0,0,4,0,3,0.06,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,8,0,9,0,8.29,1,50.7,148.7
3156,8,3,3,1,2,17,2,4,2,0,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,45.6,156.7
3157,8,3,3,1,2,19,2,3,0,0,0,40,3,0,1.33,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,3,30,5,0,3.93,1,52.8,155.6
3158,8,3,3,1,2,16,1,3,1,0,0,30,0,0,0.36,2,1,0,0,30,0.86,2,0,30,0,30,0.50,2,1,0,3,0,1.57,2,60.6,168.4
3159,8,3,2,1,2,16,2,1,0,0,4,0,1,30,3.29,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,6,30,8,0,6.93,1,53.8,157.3
3160,8,3,2,1,2,15,1,8,1,30,2,0,6,30,3.29,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,1,30,4,0,2.21,1,105.4,173.0
3161,8,3,2,1,2,18,1,3,0,0,2,0,3,30,2.43,1,0,0,0,30,0.14,2,0,0,0,0,0.00,2,1,30,3,30,2.07,1,69.6,159.8
3162,8,3,2,1,2,15,2,3,0,0,3,50,4,0,3.88,1,4,0,4,0,4.00,1,0,0,0,0,0.00,2,1,30,3,30,2.07,1,45.0,151.0
3163,8,3,2,1,2,14,2,2,0,30,0,20,2,0,0.81,2,2,0,1,0,1.71,2,0,25,0,25,0.42,2,2,0,1,0,1.71,2,52.2,166.0
3164,8,3,2,1,2,14,1,5,0,0,2,0,2,0,2.00,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,1,0,2,0,1.29,2,52.7,155.9
3165,8,3,2,1,2,16,2,4,1,30,3,30,4,30,3.79,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,2,30,2,30,2.50,1,48.4,156.5
3166,8,3,2,1,2,15,2,2,1,15,1,30,1,50,1.60,2,0,0,1,10,0.33,2,0,0,0,0,0.00,2,2,30,4,30,3.07,1,44.6,154.2
3167,8,3,2,1,2,15,1,4,0,30,0,30,1,30,0.79,2,2,0,1,30,1.86,2,0,0,0,0,0.00,2,3,0,5,0,3.57,1,51.9,156.4
3168,8,3,2,1,2,15,1,2,1,30,1,20,1,20,1.33,2,1,0,1,0,1.00,2,0,0,0,0,0.00,2,2,0,3,0,2.29,1,37.5,160.6
3169,8,3,2,1,2,16,1,8,1,10,3,0,3,0,3.00,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,4,30,4,30,4.50,1,81.7,170.0
3170,8,3,2,1,2,15,2,3,0,30,2,0,1,0,1.71,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,1,0,2,0,1.29,2,49.4,158.2
3171,8,3,2,1,2,14,1,2,1,30,3,0,9,30,4.86,1,0,0,0,0,0.00,2,0,0,0,0,0.00,2,2,0,3,0,2.29,1,61.1,165.5
3172,8,3,2,1,1,16,1,8,3,0,0,30,0,0,0.36,2,0,0,0,0,0.00,2,1,0,3,0,1.57,2,8,0,4,0,6.86,1,46.2,157.4
3173,8,3,2,1,1,17,1,7,2,0,3,0,5,0,3.57,1,0,0,1,0,0.29,2,2,0,4,0,2.57,1,1,30,1,40,1.55,2,62.8,174.2
3174,8,3,2,1,1,14,1,7,1,30,2,15,12,0,5.04,1,3,0,1,30,2.57,1,0,0,3,0,0.86,2,2,0,2,0,2.00,2,54.1,171.8
3175,8,3,2,1,1,14,1,3,2,30,1,0,3,0,1.57,2,1,0,5,0,2.14,1,0,0,0,0,0.00,2,4,0,10,0,5.71,1,89.8,171.9
3176,8,3,2,1,1,16,1,8,2,0,0,15,0,30,0.32,2,0,0,0,0,0.00,2,0,0,0,0,0.00,2,3,0,5,0,3.57,1,74.4,168.4
3177,8,3,2,1,1,16,1,8,1,30,5,30,3,0,4.79,1,0,0,0,0,0.00,2,1,30,0,0,1.07,2,8,0,5,0,7.14,1,64.5,168.0
