ID,gre,mesoregiao,tipoEscola,serie,sexo,idade,afTL,diasAFMV,afmvH,afmvMin,tvSemH,tvSemMin,tvFdsH,tvFdsMin,mediaTV_sem,media_sed_tv,pcSemH,pcSemMin,pcFdsH,pcFdsMin,mediaPC_sem,media_sed_pc,vgSemH,vgSemMin,vgFdsH,vgFdsMin,mediaVG_sem,media_sed_vg,sptSemH,sptSemMin,sptFdsH,sptFdsMin,mediaSPT_sem,media_sed_spt,massa,estatura
3178,4,1,1,2,1,17,1,4,2,30,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.0,2,1,40,2,0,1.76,2,62,166
3179,4,1,1,1,1,16,2,1,1,22,6,29,18,37,9.95,1,0,0,2,0,0.57,2,0,0,0,0,0.0,2,7,21,24,60,12.39,1,60,164
3180,4,1,1,2,2,16,1,5,6,26,2,30,3,30,2.79,1,24,60,24,60,25.00,1,24,60,24,60,25.0,1,24,49,21,60,24.01,1,51.1,173
3181,4,1,1,2,1,17,2,8,2,30,7,29,1,10,5.68,1,2,0,1,0,1.71,2,0,0,0,0,0.0,2,24,60,20,0,23.57,1,,
3182,4,1,1,2,1,18,1,3,7,9,12,18,9,19,11.45,1,10,19,6,10,9.13,1,13,20,9,22,12.2,1,6,12,5,19,5.95,1,,
3183,4,1,1,2,1,18,1,1,4,31,24,60,24,60,25.00,1,8,22,24,60,13.12,1,12,22,12,31,12.4,1,24,38,24,60,24.74,1,,
3184,4,1,1,2,1,17,1,2,1,0,3,21,7,9,4.44,1,1,1,2,11,1.35,2,4,9,6,10,4.7,1,15,60,24,60,18.57,1,,
3185,4,1,1,2,1,17,2,3,1,0,3,30,1,0,2.79,1,0,0,0,0,0.00,2,0,31,0,0,0.4,2,16,0,10,0,14.29,1,51.5,159.5
3186,2,1,1,2,1,18,2,1,1,30,11,30,2,29,8.92,1,3,26,2,29,3.16,1,1,5,1,5,1.1,2,2,30,2,30,2.50,1,41.3,159
3187,4,1,1,2,1,18,2,1,0,0,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.0,2,24,40,24,40,24.67,1,42.2,164.7
3188,4,1,1,2,2,16,1,4,3,10,1,39,0,30,1.32,2,2,0,2,0,2.00,2,0,0,0,0,0.0,2,2,30,4,0,2.93,1,,
3189,4,1,1,2,2,18,1,2,4,26,7,17,6,17,7.00,1,3,4,19,18,7.70,1,3,5,21,49,8.4,1,8,23,6,26,7.83,1,,
3190,4,1,1,2,2,16,1,3,1,0,2,5,2,3,2.07,1,0,0,0,0,0.00,2,0,0,0,0,0.0,2,3,30,4,20,3.74,1,,
3191,4,1,1,2,2,17,2,1,0,15,8,60,13,40,10.33,1,0,0,0,0,0.00,2,0,0,0,0,0.0,2,3,22,4,15,3.62,1,,
3192,4,1,1,2,2,16,2,3,1,30,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,30,0,30,0.5,2,2,30,4,0,2.93,1,,
3193,4,1,1,2,2,17,1,5,2,30,5,1,1,1,3.87,1,0,0,0,0,0.00,2,0,0,0,0,0.0,2,5,0,7,0,5.57,1,,
3194,4,1,1,2,2,17,1,7,1,30,2,30,4,35,3.10,1,0,0,0,0,0.00,2,0,0,0,2,0.0,2,2,30,2,30,2.50,1,,
3195,4,1,1,2,2,18,1,3,2,5,0,30,1,20,0.74,2,0,0,0,0,0.00,2,0,0,0,0,0.0,2,13,30,15,30,14.07,1,,
3196,4,1,1,3,2,19,1,5,5,60,4,60,13,60,7.57,1,5,60,24,60,11.43,1,5,60,24,60,11.4,1,24,60,24,60,25.00,1,,
3197,4,1,1,3,2,18,2,1,2,35,1,10,5,45,2.48,1,4,14,24,60,10.17,1,9,60,9,60,10.0,1,24,60,24,60,25.00,1,75.1,170.8
3198,4,1,1,3,2,18,1,8,2,30,1,30,2,12,1.70,2,0,0,0,0,0.00,2,0,0,0,0,0.0,2,12,30,24,60,16.07,1,59.8,176.3
3199,4,1,1,3,2,18,1,6,1,30,2,0,4,0,2.57,1,0,0,0,0,0.00,2,2,30,4,30,3.1,1,12,60,24,60,16.43,1,92,179.5
3200,4,1,1,3,1,18,1,6,2,30,2,9,5,30,3.11,1,0,0,0,0,0.00,2,0,0,0,0,0.0,2,7,20,10,10,8.14,1,47.3,150
3201,4,1,1,3,1,18,2,2,1,31,4,30,2,30,3.93,1,0,0,0,0,0.00,2,0,0,0,0,0.0,2,24,60,24,60,25.00,1,57.1,178.2
3202,4,1,1,3,1,18,2,2,1,30,4,30,5,30,4.79,1,0,0,0,0,0.00,2,0,0,0,0,0.0,2,24,60,24,60,25.00,1,49,158
3203,4,1,1,3,2,19,1,8,2,50,5,0,7,0,5.57,1,0,0,0,0,0.00,2,0,0,0,0,0.0,2,4,0,5,0,4.29,1,52.6,159.2
3204,4,1,1,2,2,18,1,3,1,30,2,10,3,10,2.45,1,0,0,0,0,0.00,2,0,0,0,0,0.0,2,3,0,3,0,3.00,1,56.2,172.8
3205,4,1,1,3,2,18,1,4,2,30,1,30,1,30,1.50,2,0,0,0,0,0.00,2,0,0,0,0,0.0,2,5,0,7,0,5.57,1,61.3,170.4
3206,4,1,1,3,2,18,1,5,6,22,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.0,2,8,60,8,60,9.00,1,73.2,177
3208,4,1,1,3,1,18,2,6,3,30,15,24,15,25,15.40,1,13,19,20,26,15.35,1,8,14,15,17,10.2,1,9,46,19,39,12.59,1,53.1,157.5
3209,4,1,1,3,2,18,2,6,1,0,4,1,4,2,4.02,1,4,4,4,7,4.08,1,1,1,1,2,1.0,2,3,7,1,11,2.56,1,67.3,166
3210,4,1,1,3,2,18,1,7,2,10,1,8,3,5,1.69,2,2,5,1,3,1.79,2,4,3,6,5,4.6,1,4,30,5,30,4.79,1,48.4,176
3211,4,1,1,3,2,18,1,2,14,20,10,30,11,22,10.75,1,10,19,10,24,10.34,1,12,32,11,23,12.2,1,12,27,9,13,11.53,1,44.7,161
3212,4,1,1,3,1,18,2,1,1,30,1,31,2,10,1.70,2,3,0,0,0,2.14,1,0,0,0,0,0.0,2,12,30,12,30,12.50,1,48.9,160
3213,4,1,4,1,2,17,2,1,0,0,2,30,3,50,2.88,1,1,1,1,1,1.02,2,1,1,1,1,1.0,2,1,1,1,1,1.02,2,50.3,162.5
3214,4,1,4,1,2,16,1,4,5,7,1,0,2,5,1.31,2,1,3,2,2,1.33,2,2,13,5,5,3.0,1,5,10,9,21,6.36,1,62.9,167
3215,4,1,1,2,1,16,2,2,1,0,2,0,3,0,2.29,1,4,0,0,0,2.86,1,0,0,0,0,0.0,2,14,0,16,0,14.57,1,54.8,158.7
3216,4,1,1,2,2,17,1,7,3,30,9,27,11,9,9.94,1,0,0,0,0,0.00,2,2,40,1,16,2.3,1,7,27,5,9,6.79,1,75.4,175.8
3217,4,1,1,2,1,17,1,3,7,30,2,9,4,12,2.74,1,3,5,7,30,4.35,1,0,0,0,0,0.0,2,7,60,24,60,12.86,1,69.3,153.8
3218,4,1,1,2,1,16,1,1,1,1,1,1,2,30,1.44,2,0,0,0,0,0.00,2,0,0,0,0,0.0,2,24,60,24,60,25.00,1,72,157.5
3219,4,1,1,2,1,19,1,1,1,1,1,1,2,30,1.44,2,0,0,0,0,0.00,2,0,0,0,0,0.0,2,24,60,0,60,18.14,1,48.9,160
3220,4,1,1,2,2,18,1,8,6,30,14,37,8,24,12.84,1,2,5,1,1,1.78,2,5,10,3,3,4.6,1,19,31,12,26,17.49,1,69.1,170.5
3221,4,1,4,1,1,15,2,1,0,0,10,16,4,4,8.50,1,0,0,0,0,0.00,2,0,0,0,0,0.0,2,24,60,7,24,19.97,1,53.9,168
3222,4,1,4,1,1,15,1,3,2,30,1,12,0,0,0.86,2,0,0,0,0,0.00,2,0,0,0,0,0.0,2,15,60,24,60,18.57,1,61.8,174.5
3223,4,1,1,2,1,16,1,7,1,0,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.0,2,4,30,4,30,4.50,1,60.2,156.5
3224,4,1,1,3,2,18,2,1,6,0,0,0,0,0,0.00,2,16,60,24,60,19.29,1,4,0,24,60,10.0,1,24,60,24,60,25.00,1,50.6,172
3225,4,1,2,2,1,16,2,1,3,6,7,5,3,16,5.99,1,0,0,0,0,0.00,2,0,0,0,0,0.0,2,24,60,24,60,25.00,1,55,170.5
3226,4,1,2,2,1,16,2,8,0,10,0,29,5,5,1.80,2,9,4,24,1,13.34,1,2,10,6,0,3.3,1,24,60,24,60,25.00,1,71.7,162.5
3227,4,1,2,2,1,17,1,1,6,16,15,50,10,30,14.31,1,1,20,1,20,1.33,2,9,27,9,20,9.4,1,24,0,24,0,24.00,1,48.5,155
3228,4,1,2,2,2,18,1,8,10,30,6,10,24,60,11.55,1,1,1,1,1,1.02,2,1,3,1,3,1.1,2,3,11,24,60,9.42,1,52.6,169.8
3229,4,1,2,2,1,16,2,1,1,5,12,40,8,51,11.58,1,2,10,10,42,4.60,1,3,10,10,42,5.3,1,10,60,24,60,15.00,1,54.7,162.5
3230,4,1,2,2,2,16,2,1,1,1,24,60,24,60,25.00,1,24,60,24,60,25.00,1,24,60,24,60,25.0,1,24,60,24,60,25.00,1,48.8,172.7
3231,4,1,2,2,1,17,1,3,2,0,3,0,2,0,2.71,1,0,0,0,0,0.00,2,0,0,0,0,0.0,2,24,0,24,0,24.00,1,50.9,166
3232,4,1,2,2,1,17,1,3,2,30,11,30,20,20,14.02,1,0,0,0,0,0.00,2,0,0,0,0,0.0,2,11,30,20,10,13.98,1,39.6,163.3
3233,4,1,2,2,2,18,2,2,2,20,4,20,4,36,4.41,1,2,26,4,29,3.02,1,2,22,24,21,8.6,1,24,30,24,30,24.50,1,64.4,180
3234,4,1,2,2,2,17,1,7,4,0,0,0,0,0,0.00,2,4,0,5,30,4.43,1,0,0,0,0,0.0,2,7,0,8,0,7.29,1,69.2,171.4
3235,4,1,6,1,1,16,2,1,1,0,2,0,4,0,2.57,1,0,30,1,30,0.79,2,0,0,0,0,0.0,2,10,0,12,0,10.57,1,46,169
3236,4,1,6,1,1,15,1,7,1,30,1,22,2,20,1.64,2,0,0,0,0,0.00,2,0,0,0,0,0.0,2,3,0,6,30,4.00,1,47.5,173
3237,4,1,6,1,1,15,2,2,3,5,1,2,3,7,1.63,2,0,0,0,0,0.00,2,0,0,0,0,0.0,2,24,60,24,60,25.00,1,79.4,164.2
3238,4,1,6,1,2,15,1,4,1,60,1,3,1,4,1.05,2,0,0,1,8,0.32,2,4,7,13,4,6.7,1,5,5,13,1,7.35,1,69.4,178.8
3239,4,1,6,1,1,15,1,4,1,10,6,0,9,0,6.86,1,0,0,0,0,0.00,2,0,0,0,0,0.0,2,8,0,13,0,9.43,1,41.4,160
3240,4,1,6,1,1,15,2,2,0,30,2,5,5,3,2.93,1,0,2,1,3,0.32,2,1,1,1,3,1.0,2,14,14,17,17,15.10,1,41.2,160.5
3241,4,1,6,1,1,16,2,1,2,0,1,0,5,0,2.14,1,0,0,0,0,0.00,2,0,0,0,0,0.0,2,6,40,12,10,8.24,1,70.5,174.5
3242,4,1,6,1,2,15,2,3,1,30,7,0,8,0,7.29,1,4,0,7,0,4.86,1,2,0,3,0,2.3,1,2,0,3,0,2.29,1,79.9,171
3243,4,1,6,3,1,18,1,6,2,29,4,29,14,29,7.34,1,3,21,14,21,6.49,1,1,0,1,0,1.0,2,10,0,4,7,8.32,1,64.4,166
3245,4,1,6,3,2,18,1,5,4,20,3,10,3,29,3.26,1,1,1,1,1,1.02,2,0,0,12,60,3.7,1,10,30,10,60,10.64,1,103.5,175.3
3246,4,1,6,3,1,18,1,3,2,30,3,0,4,0,3.29,1,0,0,0,0,0.00,2,0,0,0,0,0.0,2,5,40,7,30,6.19,1,44.8,169
3247,4,1,6,3,2,18,1,6,2,30,1,1,2,30,1.44,2,1,1,5,30,2.30,1,1,1,1,1,1.0,2,7,60,11,60,9.14,1,51.8,161.5
3248,4,1,6,3,2,18,1,5,24,60,6,60,12,60,8.71,1,1,1,1,10,1.06,2,13,60,16,60,14.9,1,24,60,24,60,25.00,1,58.3,176.8
3249,4,1,6,1,2,15,2,4,0,10,0,20,0,30,0.38,2,2,0,4,0,2.57,1,2,0,4,0,2.6,1,4,0,5,0,4.29,1,45,169.5
3250,4,1,6,3,2,18,1,3,1,0,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.0,2,24,60,24,60,25.00,1,118.4,185.8
3251,4,1,6,3,1,17,2,4,3,30,2,0,5,41,3.05,1,4,25,8,30,5.58,1,1,2,1,3,1.0,2,5,5,4,7,4.81,1,72.8,158
3252,4,1,6,3,1,17,1,5,0,40,1,30,3,40,2.12,1,1,3,1,6,1.06,2,1,5,1,5,1.1,2,6,30,15,20,9.02,1,49.3,162.5
3253,4,1,6,3,2,18,1,4,3,30,1,0,4,0,1.86,2,3,0,5,0,3.57,1,0,0,2,0,0.6,2,7,16,9,0,7.76,1,51.4,163.5
3254,4,1,6,3,1,18,2,1,3,2,6,4,9,6,6.93,1,6,2,9,3,6.90,1,1,1,1,1,1.0,2,5,27,5,26,5.45,1,42.1,168.3
3255,4,1,6,3,1,17,1,4,1,30,0,20,0,30,0.38,2,0,0,0,0,0.00,2,0,0,0,0,0.0,2,5,1,9,0,6.15,1,72.8,172
3256,4,1,6,3,1,19,1,4,5,12,3,7,4,11,3.42,1,4,15,5,16,4.54,1,0,0,0,0,0.0,2,2,13,16,23,6.26,1,52.4,162.4
3257,4,1,6,3,2,18,2,6,0,30,0,0,0,0,0.00,2,1,0,0,40,0.90,2,0,0,0,0,0.0,2,2,0,24,0,8.29,1,124.6,187.5
3258,4,1,6,3,2,18,1,3,3,30,1,29,4,30,2.35,1,4,6,8,41,5.41,1,0,0,0,0,0.0,2,12,24,18,13,14.06,1,50.9,171.5
3259,4,1,6,2,2,16,1,3,3,50,1,9,3,10,1.73,2,1,10,3,5,1.71,2,2,2,4,9,2.6,1,4,10,8,20,5.36,1,53,175
3260,4,1,6,2,2,18,1,5,8,25,13,27,10,20,12.56,1,10,16,8,21,9.72,1,9,36,10,28,9.8,1,12,36,12,60,12.71,1,57.6,172.5
3261,4,1,6,2,2,18,2,2,0,30,0,10,0,20,0.21,2,0,0,0,0,0.00,2,0,0,0,0,0.0,2,5,0,12,0,7.00,1,112.9,180.2
3262,4,1,6,2,1,16,2,8,3,10,2,0,5,0,2.86,1,0,0,0,0,0.00,2,0,0,0,0,0.0,2,0,30,3,0,1.21,2,45.8,151
3263,4,1,6,2,1,17,1,3,2,40,1,30,3,30,2.07,1,2,0,0,0,1.43,2,0,0,0,30,0.1,2,3,0,4,0,3.29,1,73,162.5
3264,4,1,6,2,1,16,2,1,0,0,3,7,8,4,4.53,1,0,0,0,0,0.00,2,0,0,0,0,0.0,2,10,6,16,19,11.88,1,48.7,150.5
3265,4,1,6,2,2,16,1,2,0,20,0,40,1,20,0.86,2,0,0,0,0,0.00,2,0,0,0,0,0.0,2,5,41,9,40,6.82,1,63,175.5
3266,4,1,6,2,2,18,2,3,1,0,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.0,2,1,0,1,0,1.00,2,64.7,177.5
3267,4,1,6,2,2,16,2,1,0,0,24,60,5,0,19.29,1,0,0,0,0,0.00,2,0,0,0,0,0.0,2,3,0,3,0,3.00,1,47.5,164.2
3268,4,1,6,3,2,18,1,5,8,40,4,30,4,40,4.55,1,3,60,4,42,4.20,1,2,40,2,40,2.7,1,18,40,18,40,18.67,1,64.8,178.8
3269,4,1,6,3,1,18,1,8,2,0,0,0,1,0,0.29,2,3,0,6,0,3.86,1,0,0,1,30,0.4,2,5,0,7,0,5.57,1,79,164.5
3270,4,1,6,2,1,17,2,1,0,0,0,3,2,9,0.65,2,1,11,1,30,1.27,2,2,2,1,30,1.9,2,3,5,1,19,2.58,1,61.7,170
3271,4,1,6,2,1,16,1,4,0,30,0,30,10,27,3.34,1,1,0,0,9,0.76,2,0,0,0,0,0.0,2,8,32,14,12,10.15,1,52.1,165.8
3272,4,1,6,2,1,17,2,3,0,50,3,30,10,30,5.50,1,0,30,2,30,1.07,2,0,0,0,0,0.0,2,5,40,7,40,6.24,1,58,152.5
3273,4,1,6,2,2,16,1,7,0,45,0,0,0,15,0.07,2,0,0,0,0,0.00,2,0,30,2,0,0.9,2,6,0,12,0,7.71,1,65.2,175.4
3274,4,1,4,1,2,16,1,8,15,60,2,18,2,31,2.36,1,0,50,0,0,0.60,2,0,0,0,0,0.0,2,15,60,5,38,13.04,1,73.1,181.2
3275,4,1,4,1,1,15,1,5,2,30,3,20,2,40,3.14,1,7,20,5,20,6.76,1,4,20,10,5,6.0,1,2,10,9,20,4.21,1,41.6,159.4
3276,4,1,4,1,2,16,1,3,2,30,2,10,4,10,2.74,1,2,2,2,5,2.05,1,2,5,2,7,2.1,1,15,60,17,37,16.46,1,55.9,167
3277,4,1,4,1,1,15,1,7,2,20,5,20,3,14,4.73,1,4,10,4,20,4.21,1,5,12,5,20,5.2,1,7,10,7,17,7.20,1,45.6,166
3278,4,1,4,1,2,15,1,1,1,50,0,0,0,0,0.00,2,0,2,0,0,0.02,2,0,0,0,0,0.0,2,4,31,19,21,8.75,1,59.3,178
3279,4,1,4,1,1,15,2,6,0,25,2,15,6,20,3.42,1,3,21,2,30,3.11,1,0,0,0,0,0.0,2,3,5,5,0,3.63,1,58.9,160.1
3280,4,1,4,1,1,15,1,4,1,40,1,20,1,30,1.38,2,0,5,0,0,0.06,2,0,0,0,0,0.0,2,24,60,24,60,25.00,1,59.1,171
3281,4,1,4,1,1,16,1,3,1,30,10,14,2,6,7.91,1,2,29,10,12,4.69,1,0,0,0,0,0.0,2,18,30,24,36,20.24,1,66.7,162
3282,4,1,4,1,2,15,1,4,4,9,1,5,1,4,1.08,2,0,0,0,30,0.14,2,1,0,2,0,1.3,2,20,3,18,0,19.46,1,72.9,170
3283,4,1,4,1,1,15,1,7,4,30,2,0,3,0,2.29,1,0,0,0,0,0.00,2,0,0,0,0,0.0,2,6,0,6,0,6.00,1,56.1,168
3284,4,1,4,1,2,15,2,2,2,30,24,60,24,60,25.00,1,3,20,5,22,3.91,1,7,18,8,14,7.6,1,24,60,24,60,25.00,1,58.8,165
3285,4,1,4,1,2,17,2,2,0,50,1,15,4,10,2.08,1,1,29,5,6,2.52,1,2,32,9,30,4.5,1,8,33,8,26,8.52,1,53,171
3286,4,1,4,1,2,16,1,3,1,20,2,30,12,60,5.50,1,1,15,3,30,1.89,2,5,45,10,30,7.1,1,12,10,14,25,12.81,1,,
3287,4,1,4,1,2,16,1,6,3,30,6,5,10,5,7.23,1,6,5,10,5,7.23,1,5,5,8,5,5.9,1,9,6,12,5,9.95,1,51.8,163
3288,4,1,4,1,2,17,1,4,0,50,1,10,15,10,5.17,1,16,12,4,5,12.74,1,0,0,9,3,2.6,1,24,0,12,13,20.63,1,55.4,173
3289,4,1,4,1,2,16,1,3,0,50,2,50,2,0,2.60,1,0,0,0,0,0.00,2,0,0,8,30,2.4,1,20,0,20,0,20.00,1,66.2,186
3290,4,1,4,1,1,15,1,3,1,0,4,55,2,56,4.35,1,3,33,4,12,3.74,1,2,11,2,12,2.2,1,9,30,12,30,10.36,1,40.2,159
3291,4,1,4,1,1,15,2,2,0,30,6,41,8,30,7.20,1,10,20,2,15,8.02,1,0,0,0,0,0.0,2,22,30,24,60,23.21,1,53,161
3292,4,1,4,1,1,15,1,2,2,30,9,0,12,32,10.01,1,3,0,3,30,3.14,1,0,0,0,0,0.0,2,16,0,23,0,18.00,1,55.7,162
3293,4,1,4,1,1,16,1,2,0,30,1,30,3,45,2.14,1,0,0,0,30,0.14,2,0,0,0,0,0.0,2,3,30,5,0,3.93,1,48.7,164.5
3294,4,1,4,1,1,16,2,3,1,30,4,30,5,40,4.83,1,5,40,12,30,7.62,1,3,30,5,30,4.1,1,10,30,16,30,12.21,1,,
3295,4,1,1,1,1,15,2,2,1,30,3,39,1,6,2.92,1,1,4,3,3,1.63,2,0,0,1,0,0.3,2,24,60,24,60,25.00,1,46.7,158
3296,4,1,1,1,2,16,1,8,6,30,1,30,11,30,4.36,1,3,9,8,30,4.68,1,9,46,21,50,13.2,1,8,30,8,24,8.47,1,96.5,185
3297,4,1,1,1,1,15,2,2,2,15,1,6,2,9,1.40,2,4,10,5,14,4.47,1,2,1,1,1,1.7,2,18,60,16,60,18.43,1,66.3,171.2
3298,4,1,1,1,1,16,2,6,0,20,1,0,1,0,1.00,2,0,0,0,0,0.00,2,0,0,0,0,0.0,2,1,0,2,0,1.29,2,35.1,148.6
3299,4,1,4,1,1,15,1,1,0,30,1,10,5,10,2.31,1,0,0,1,3,0.30,2,1,3,1,5,1.1,2,5,7,12,16,7.16,1,50.3,167
3300,4,1,1,1,1,15,1,3,3,36,6,14,1,0,4.74,1,3,2,3,7,3.06,1,1,4,1,4,1.1,2,7,12,12,3,8.59,1,45.2,160
3301,4,1,1,1,2,15,1,3,0,40,1,0,1,0,1.00,2,8,1,14,2,9.74,1,6,2,12,1,7.7,1,8,1,14,4,9.75,1,55.4,176.6
3302,4,1,1,1,2,16,1,6,2,10,1,13,1,8,1.19,2,3,21,4,9,3.58,1,2,9,1,5,1.8,2,1,14,3,35,1.90,2,101,194
3303,4,1,4,1,2,15,1,6,1,30,1,50,3,13,2.23,1,1,10,1,12,1.18,2,1,6,2,15,1.4,2,3,19,5,29,3.94,1,75.5,179.2
3304,4,1,4,1,1,16,2,1,2,14,4,30,5,13,4.70,1,0,0,0,0,0.00,2,0,0,0,0,0.0,2,15,0,15,0,15.00,1,49,160.9
3305,4,1,4,2,2,18,1,4,1,10,1,20,3,30,1.95,2,1,10,1,10,1.17,2,1,10,3,20,1.8,2,4,33,6,20,5.06,1,54.7,174.5
3306,4,1,4,2,2,18,1,3,0,18,4,4,2,5,3.50,1,5,10,1,1,3.98,1,5,1,1,0,3.9,1,15,2,4,4,11.90,1,50.5,166
3307,4,1,4,2,2,18,1,7,5,30,0,0,0,0,0.00,2,4,0,10,0,5.71,1,4,0,12,0,6.3,1,5,0,24,0,10.43,1,59.5,178.6
3308,4,1,4,2,1,18,1,8,3,30,2,0,2,0,2.00,2,1,0,1,0,1.00,2,0,0,0,0,0.0,2,0,0,0,0,0.00,2,56.5,158.6
3309,4,1,4,2,1,18,1,4,0,30,1,30,3,0,1.93,2,0,0,0,0,0.00,2,0,0,0,0,0.0,2,14,0,16,0,14.57,1,49.6,160
3310,4,1,4,2,1,16,1,2,1,30,5,30,10,30,6.93,1,3,30,12,60,6.21,1,1,0,2,3,1.3,2,15,30,20,34,16.95,1,50,162.8
3311,4,1,4,2,2,16,1,5,1,30,4,1,8,1,5.16,1,4,13,8,6,5.33,1,6,4,8,5,6.6,1,7,1,7,2,7.02,1,60,188.8
3312,4,1,4,2,1,15,1,2,3,13,24,60,24,60,25.00,1,0,0,0,0,0.00,2,0,0,0,0,0.0,2,0,0,0,0,0.00,2,48.1,162
3313,4,1,4,2,1,16,1,4,1,30,5,29,2,10,4.54,1,11,15,12,12,11.52,1,0,0,0,0,0.0,2,8,14,10,17,8.82,1,63.3,173.6
3314,4,1,4,2,1,16,1,6,4,30,3,5,5,8,3.67,1,7,2,10,10,7.93,1,0,0,0,0,0.0,2,6,0,9,0,6.86,1,59,154.2
3315,4,1,4,2,2,17,2,1,2,30,4,30,9,0,5.79,1,0,0,0,0,0.00,2,1,0,3,0,1.6,2,12,30,11,0,12.07,1,58.5,168.5
3316,4,1,4,2,1,17,1,6,1,30,1,0,0,0,0.71,2,0,0,0,0,0.00,2,2,0,2,0,2.0,2,10,0,10,0,10.00,1,63.8,162.2
3317,4,1,4,1,2,15,1,4,3,30,5,25,2,0,4.44,1,0,0,0,0,0.00,2,4,0,2,0,3.4,1,5,5,2,0,4.20,1,64.4,176.8
3318,4,1,2,3,1,18,1,3,2,11,17,37,5,11,14.06,1,0,0,0,0,0.00,2,0,0,0,0,0.0,2,16,16,6,15,13.40,1,71.3,169.2
3319,4,1,2,3,1,18,1,2,0,30,0,31,0,1,0.37,2,0,6,0,2,0.08,2,0,0,0,0,0.0,2,12,60,17,60,14.43,1,62.1,173.4
3320,4,1,2,3,1,19,2,1,0,0,5,24,10,24,6.83,1,6,30,12,31,8.22,1,3,13,5,11,3.8,1,16,60,18,34,17.45,1,43.6,162.5
3321,4,1,2,3,2,19,2,1,1,2,0,1,0,1,0.02,2,0,0,0,0,0.00,2,4,0,8,0,5.1,1,3,0,9,0,4.71,1,60,172.3
3322,4,1,2,3,2,18,1,6,4,1,1,2,4,30,2.02,1,0,0,0,0,0.00,2,2,60,2,0,2.7,1,8,60,8,60,9.00,1,61.7,174
3323,4,1,2,3,2,19,1,8,3,30,0,30,0,30,0.50,2,1,0,1,30,1.14,2,0,0,0,0,0.0,2,10,0,17,0,12.00,1,61.8,173.9
3324,4,1,2,3,1,18,1,3,2,45,4,40,13,42,7.25,1,4,30,11,33,6.51,1,5,11,5,17,5.2,1,0,0,17,60,5.14,1,54.5,161.5
3325,4,1,2,3,2,19,1,8,1,30,1,30,1,30,1.50,2,0,0,0,0,0.00,2,1,30,1,30,1.5,2,24,0,24,0,24.00,1,58.5,172.3
3326,4,1,5,3,2,19,1,8,1,60,1,15,1,30,1.32,2,2,60,3,60,3.29,1,10,60,15,60,12.4,1,1,60,15,60,6.00,1,55.8,163.1
3327,4,1,2,3,2,19,1,6,1,0,2,21,2,28,2.38,1,0,0,0,0,0.00,2,2,0,5,0,2.9,1,3,0,5,0,3.57,1,57.6,176.2
3328,4,1,5,3,1,18,1,2,1,33,8,13,2,1,6.45,1,3,3,1,1,2.47,1,1,1,1,1,1.0,2,13,51,16,32,14.62,1,73,167
3329,4,1,5,3,1,18,2,3,2,10,3,20,2,10,3.00,1,0,0,0,0,0.00,2,0,0,0,0,0.0,2,2,11,5,20,3.08,1,88.3,169.4
3330,4,1,5,3,1,18,1,3,1,15,1,60,2,60,2.29,1,0,0,0,0,0.00,2,0,0,0,0,0.0,2,0,0,0,0,0.00,2,68.5,172.2
3331,4,1,5,3,1,18,2,2,3,60,10,60,13,60,11.86,1,1,2,2,7,1.34,2,24,60,24,60,25.0,1,7,60,12,25,9.26,1,43.7,156.6
3332,4,1,5,2,2,18,1,8,0,30,0,0,0,0,0.00,2,2,0,5,0,2.86,1,1,0,1,0,1.0,2,6,0,12,0,7.71,1,59.8,174.5
3333,4,1,5,2,2,18,1,6,3,35,2,56,18,29,7.38,1,1,35,20,59,7.13,1,1,34,24,58,8.3,1,12,44,9,58,11.94,1,100.1,171.4
3334,4,1,5,2,2,18,1,8,5,60,4,60,1,60,4.14,1,0,0,0,0,0.00,2,2,60,1,60,2.7,1,6,60,4,60,6.43,1,65.7,169
3334,4,1,5,2,1,18,1,4,1,3,3,3,5,5,3.63,1,1,4,2,4,1.35,2,0,0,0,0,0.0,2,4,0,4,3,4.01,1,65.7,169
3335,4,1,5,2,2,19,2,6,0,20,1,10,1,10,1.17,2,0,0,0,0,0.00,2,2,10,3,10,2.5,1,9,0,9,0,9.00,1,72.9,178.5
3336,4,1,5,2,2,16,1,3,1,28,1,0,2,30,1.43,2,3,0,7,0,4.14,1,0,30,2,0,0.9,2,3,0,6,0,3.86,1,85.9,165
3337,4,1,5,2,1,15,1,3,2,30,3,30,0,10,2.55,1,0,0,0,0,0.00,2,1,10,2,30,1.5,2,2,0,6,0,3.14,1,42.2,155.2
3338,4,1,5,2,1,17,1,8,6,0,0,5,0,0,0.06,2,0,0,0,0,0.00,2,0,0,0,0,0.0,2,24,60,24,60,25.00,1,58.6,159
3339,4,1,5,2,2,18,1,1,0,30,1,30,2,30,1.79,2,0,0,0,0,0.00,2,0,0,0,0,0.0,2,2,0,4,0,2.57,1,73.2,178
